development_code,longitude,latitude,geocoding_accuracy,county_fips_code,census_tract,municipality_fips,municipality_name,hud_property_name,property_street_address,city,state,zip_code,units,owner_organization_name,participant_code,formal_participant_name,project_name,total_dwelling_units,acc_units,total_occupied,regular_vacant,pha_total_units,percent_occupied,people_per_unit,people_total,rent_per_month,median_inc_amnt,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_lt80_median,pct_lt50_median,pct_lt30_median,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,chldrn_mbr_cnt,eldly_prcnt,pct_disabled_lt62_all,national_building_id,geom,geom_webmercator
PA00307573,-79.79661360212405,40.39912732990774,B,42003,42014652037,800817698,Indiana,56 Perine Green,900 Northwood Trace,Nampa,PA,34797,326,Housing Authority of South Park,PA006,Houchens Industries,Kensington,129,92,186,41,1150,30,3.68,20,219,91756,10063,9082,18.8687538731,67.680269951,40.8428287267,33.1926892401,40.395641066,94.9716034387,91.0056203425,83.8307606502,64.6804355356,78.3114821688,43.4221089415,1.9827649422,13.1719169119,40.8869549636,84.6706714871,28,4.2587563472,32.4018728447,0769210000,POINT (4497210.282857952 -15409622.32315752),POINT (4497210.282857952 -15409622.32315752)
PA00928198,-79.84708300298834,40.231889280959805,B,42003,42051190900,800225105,Whitehall,Asbury Automotive Group,1271 Ophir Street,Romulus,PA,02910,290,Housing Authority of West Elizabeth,PA003,BearingPoint,Paul,229,232,52,31,1697,45,3.45,185,409,148099,4384,17737,0.2315824181,53.8901871576,16.4819123785,9.8860870233,32.7013117868,90.7075870753,88.2079784822,51.4836848449,64.9947808393,58.8213400395,43.7195071659,38.7639151834,75.0133059309,53.3222661248,55.5135721993,20,93.9074105583,12.7348133034,7596260000,POINT (4478593.428407807 -15441415.982843608),POINT (4478593.428407807 -15441415.982843608)
PA00654608,-79.7084112514688,40.41922282608826,T,42003,42028363881,800174854,Jefferson Hills,ManCharm,1152 Poppy Crescent,League City,PA,00441,248,Housing Authority of Kilbuck,PA002,Klipsch Audio Technologies,Deming,421,216,283,49,2347,87,1.43,905,366,100456,17524,10579,42.1041481543,20.0569603045,1.6087957422,14.6516664645,8.4616433511,97.5113420072,89.3911304954,57.3540573109,91.087891893,82.1425645969,29.259926847,43.2979324325,86.217320502,73.0271051969,26.1193987653,26,65.0337230442,29.0071169596,4474270000,POINT (4499447.303260005 -15354430.196908902),POINT (4499447.303260005 -15354430.196908902)
PA00551098,-79.86934803537426,40.66577159284714,4,42003,42062259232,800178100,Sharpsburg,800 Turk Drive,1317 Music Concourse Walk,Evergreen Park,PA,45739,308,Housing Authority of Neville,PA006,Protean,Mark,136,327,413,37,1086,52,1.35,1176,275,211942,18817,13096,21.8325421664,33.3949517879,38.0389837631,29.0133732649,40.4062323303,95.9822901174,74.1447933371,85.2760996099,45.984679364,1.9616381864,1.6706896862,19.4827001344,79.8012190826,44.732008851,21.2355389619,2,31.6656758627,48.0605490067,1427930000,POINT (4526892.986431314 -15455491.786680127),POINT (4526892.986431314 -15455491.786680127)
PA00680126,-79.79364063665258,40.2525690258118,B,42003,42012378937,800514126,Neville,842 Henry Street,905 Goldberg Turnpike,Hammond,PA,94399,257,Housing Authority of White Oak,PA008,Omnicare,Kissling,54,406,294,28,1919,56,1.85,214,287,137819,7096,7871,35.4866038019,63.3850828901,44.3858122762,35.2788609884,45.496865168,91.96706517,72.8802967039,54.5866971072,66.5190647417,26.6383781667,24.0046810363,18.2656094808,37.844216075,54.2614974394,42.5196662296,12,19.0944951615,14.0494712146,5122200000,POINT (4480895.4870744655 -15407754.332456239),POINT (4480895.4870744655 -15407754.332456239)
PA00991316,-79.80788040560367,40.34381741673643,B,42003,42087423638,800892624,Plum,192 Langton Terrace,172 Clara Center,Mauldin,PA,63996,141,Housing Authority of Shaler,PA003,Diebold,Wheat,322,31,179,11,1463,28,3.1,120,205,100983,18927,10637,34.0110613075,43.7091354972,39.0589538532,8.6986455036,23.0216202445,99.9808181971,81.0501957201,70.8866545125,35.456669043,61.9069269675,37.2199876045,46.4330352051,28.3230363127,73.7720195347,90.4132339055,2,0.199041716,2.0058025128,2836900000,POINT (4491053.2114879005 -15416706.436577251),POINT (4491053.2114879005 -15416706.436577251)
PA00606440,-80.07406158953218,40.642976854434124,R,42003,42065624618,800161990,Oakmont,Nvidia,1304 Williams Gardens,Safety Harbor,PA,63239,331,Housing Authority of Munhall,PA008,Star Bright Investment Group,Gabilan,276,422,64,23,2933,7,3.19,1368,472,143088,12345,10845,43.8573912346,16.6297517908,19.6357935462,35.8135313328,36.2767530817,98.8651853677,98.2643621434,69.6446313542,32.1695459863,97.5788782973,11.2679958559,36.2989062782,39.5556639096,65.8542606982,41.6593578573,23,67.0046417815,4.2018046752,7140990000,POINT (4524355.48775841 -15586364.165692093),POINT (4524355.48775841 -15586364.165692093)
PA00904370,-79.8300224974159,40.33238562091003,T,42003,42025081129,800270690,Glenfield,235 Eugenia Junction,490 Irving Boulevard,Long Branch,PA,31390,159,Housing Authority of Sewickley,PA007,EnviroSource Design,Spreckels Lake,136,113,443,34,1842,65,2.2,1453,211,72800,12373,9338,37.5240900585,42.2483564987,45.0357570748,30.803684978,12.2387789714,95.1895195933,92.0097458092,90.307649202,45.1351747054,39.3984218441,46.1941137283,40.0133343353,23.9384627895,39.2157143651,48.0700931486,27,9.2721681652,3.4181987162,3391170000,POINT (4489780.629797653 -15430651.099431405),POINT (4489780.629797653 -15430651.099431405)
PA00556337,-80.2394888038056,40.40530339230073,R,42003,42091084029,800425379,Indiana,943 Ozbourn Alley,667 Lessing Garden,Leominster,PA,92762,174,Housing Authority of Leet,PA001,Informix,Richard Henry Dana,307,156,238,4,1904,93,1.19,333,263,223081,18341,9554,49.289005681,55.1597839876,45.052994054,11.6605237374,4.0903589467,91.8874591474,80.9029153351,95.1462615745,6.6016333619,19.3949007135,30.3920209473,21.5116894489,83.3679948746,30.338481823,95.7106922158,14,79.5909276998,59.9719308602,8774140000,POINT (4497897.798978646 -15694088.04294287),POINT (4497897.798978646 -15694088.04294287)
PA00580567,-79.84444282273992,40.22852635810569,R,42003,42031703205,800146951,Fox Chapel,Express Scripts Incorporated,1340 Woodhaven Bypass,Lake in the Hills,PA,43923,418,Housing Authority of Aleppo,PA007,BlackRock,Breen,437,265,350,36,1543,29,1.81,962,250,192321,19681,12361,5.5230887506,70.5605820278,26.7314602622,24.0359216661,7.4866053297,99.4734501423,81.0119503811,81.5505855474,84.654849239,29.8126506287,37.7453284226,12.2636397697,65.3243442806,69.1496422487,16.350647667,25,77.5639426129,35.3482481318,9423370000,POINT (4478219.06954811 -15439748.904754601),POINT (4478219.06954811 -15439748.904754601)
PA00233533,-80.28811506403527,40.47443283867324,R,42003,42027610046,800874581,Bell Acres,W. R. Grace and Company,1189 Garden Lane,Southfield,PA,10084,250,Housing Authority of McKeesport,PA000,Garmin,Davenport,305,49,206,7,2089,84,1.17,752,271,246837,8123,7636,27.4764047288,4.7358503977,28.024445809,17.3512947336,44.8781458071,96.7652700687,87.3066059254,70.1174305108,96.5496657948,32.5444826065,44.2989160383,12.1715669519,32.5438658021,61.9176065804,78.9941329897,10,15.5281862153,54.3711293516,8138530000,POINT (4505593.253747655 -15726096.764223155),POINT (4505593.253747655 -15726096.764223155)
PA00729197,-79.85790391352062,40.34306001934676,R,42003,42076584853,800431034,Lincoln,285 Noe Pass,1124 Essex Turnpike,Evergreen Park,PA,87249,468,Housing Authority of Springdale,PA008,Omni Source,Nevada,243,387,454,43,2605,55,2.91,1125,312,155578,12088,16290,26.0534164599,18.1728670011,34.4568585632,16.5510305797,20.9288169228,91.5566917733,77.788749637,60.28427873,78.9717049111,29.343385585,48.1051466384,46.4666056351,72.9451615273,20.155105865,63.7488807155,4,32.0577277555,61.1346799999,3277970000,POINT (4490968.898396155 -15448253.070545554),POINT (4490968.898396155 -15448253.070545554)
PA00034611,-80.13007731447743,40.43966933086892,R,42003,42091265070,800621626,Ingram,447 Talbert Road,919 Glenhaven Trail,Schererville,PA,94633,267,Housing Authority of Aspinwall,PA004,DiC Entertainment,Moneta,344,125,406,12,2273,69,1.89,1387,368,219181,17997,9137,14.9582963524,1.6173683327,9.3823812375,23.6325133876,44.7654752749,99.5456709405,85.4224168239,88.2173175135,53.8005806976,29.4481067883,3.1420695352,22.8424282485,91.2062250174,24.1296982655,48.143192896,22,99.1616551713,37.7355880798,7250700000,POINT (4501723.39776069 -15622640.452115513),POINT (4501723.39776069 -15622640.452115513)
PA00939654,-80.2536283031184,40.49584068099237,B,42003,42069680598,800075795,Dormont,320 Sussex Station,1146 King Row,Minneapolis,PA,96416,34,Housing Authority of Monroeville,PA008,The Walt Disney Company,Garden,447,272,426,21,1597,54,2.5,88,465,203830,13034,5337,15.3569526874,10.0965823986,32.8697568326,26.8697375845,37.0078365911,94.1083984981,74.8070101668,70.9455087841,52.2597950323,35.1813433237,35.1016100044,36.3752524838,59.1801292824,19.803124244,82.694959511,28,35.6492385235,20.9308475724,3991020000,POINT (4507976.363853604 -15703379.195834264),POINT (4507976.363853604 -15703379.195834264)
PA00541284,-80.08196614030354,40.364831358435985,R,42003,42095743533,800015192,Ben Avon,122 Quickstep Lane,297 Baywood Run,Tiffin,PA,19410,260,Housing Authority of Green Tree,PA006,Archer Daniels Midland,Caire,355,52,182,22,2586,25,2.47,587,308,86824,7620,14985,33.1600760663,13.9190059873,44.3496928776,19.9463185978,19.0408811412,95.3978064152,85.4460748444,81.7267641233,20.1889425961,84.0653939949,18.3937916277,35.0161416455,89.9670728249,75.6555758162,37.6385157683,29,37.9233003248,35.5368489634,3447550000,POINT (4493392.472777455 -15591470.92329189),POINT (4493392.472777455 -15591470.92329189)
PA00293340,-80.24127192652955,40.430353331356685,T,42003,42033790736,800087336,Richland,Protean,307 Sierra Viaduct,Gardner,PA,44757,290,Housing Authority of West Deer,PA002,Frontier Airlines,Cottage,129,77,328,42,1209,98,2.8,494,356,177392,3039,14203,9.3615905944,7.1032667622,46.9445232268,15.0098440075,45.4571637664,94.4422380742,70.6162602775,55.0783464841,24.0478231076,19.9927185694,12.2110937918,29.257257583,29.777802141,58.35746478,25.8943300166,25,13.2812675635,7.0792421972,8365150000,POINT (4500686.345438758 -15695259.00922021),POINT (4500686.345438758 -15695259.00922021)
PA00184187,-79.91044628791997,40.60929613789413,R,42003,42022556712,800414964,Rankin,699 Spencer Parkway,1042 Brice Center,Massillon,PA,27666,370,Housing Authority of West Elizabeth,PA007,Paxton Media Group,Marcela,11,43,266,44,1774,28,2.84,1113,442,158280,4685,6288,14.3586249832,25.4101288432,18.4146112787,9.1159955255,17.0455687186,98.1523357829,85.3775539519,78.5686895298,32.5689051006,27.7743513477,43.8615798185,29.5527675637,49.3143345485,58.0892310514,33.6972579187,22,33.0181603298,51.3620794823,5625780000,POINT (4520606.167543625 -15481554.419180939),POINT (4520606.167543625 -15481554.419180939)
PA00569173,-80.05628021151205,40.334655973590664,R,42003,42070154816,800593149,Monroeville,972 Campton Glen,1190 De Wolf Grove,Muncie,PA,16458,113,Housing Authority of East Deer,PA006,Hoyden,Wentworth,340,458,386,23,2935,83,1.74,179,307,186302,9273,17330,15.8997298372,48.6335924331,27.4087502518,23.2532151653,42.7208511702,97.789874233,73.5538693592,52.3848737982,42.877837095,32.6744119128,19.8036490123,17.6196959104,62.1718298797,51.7369104567,46.3321211983,2,33.7803087563,34.9568424931,8188400000,POINT (4490033.364301982 -15574891.154763173),POINT (4490033.364301982 -15574891.154763173)
PA00633269,-79.87496845172274,40.584237987128155,B,42003,42001111909,800131985,Chalfant,Golden Joy,742 Scotia Arcade,New Hope,PA,59469,396,Housing Authority of Leet,PA003,Ball Corp.,Crestmont,269,407,419,50,1483,50,1.62,218,222,180656,12476,7988,12.8393046498,39.7875449929,41.0847473637,17.6813372979,35.4568683264,94.5039062624,77.4322253384,70.0688629219,58.2852336859,11.3105129899,35.9803407312,47.7332343453,64.3103914426,11.44979211,31.5569949945,12,61.8453703607,56.4966965239,7306690000,POINT (4517816.706960136 -15459049.815212216),POINT (4517816.706960136 -15459049.815212216)
PA00421061,-79.7795315314235,40.34264905503977,B,42003,42076508671,800540237,Brackenridge,1309 Mccoppin Avenue,207 Beverly Hill,Rancho Santa Margarita,PA,17071,87,Housing Authority of Aleppo,PA004,Future Plan,Florida,449,324,312,50,1683,89,3.66,217,323,232234,7365,11697,27.5139513629,18.01787941,32.1813307807,2.9261655768,1.3334443927,92.4410242109,92.9753991241,78.2510644012,29.1598952222,60.4757531838,37.6934577239,20.056609483,68.9662652873,76.1803911775,34.7340632709,7,91.8792397659,62.8660979125,5861560000,POINT (4490923.150058767 -15398896.552187733),POINT (4490923.150058767 -15398896.552187733)
PA00361144,-80.1761297789861,40.4246353300608,B,42003,42031129281,800795274,Crescent,118 Font Road,1077 Conservatory Access Creek,Azusa,PA,86926,420,Housing Authority of Ingram,PA000,Avant Garde Interior Designs,Malta,142,348,444,36,1761,64,2.13,419,372,102358,16395,5085,1.1461122409,36.5271742398,1.7207051944,13.320093428,28.858113024,99.1583690859,70.2672857546,73.206966797,15.0593592828,86.5059094721,1.7155286134,33.5876049845,68.7818970845,39.9413411646,75.5381033134,2,59.1457995612,65.9553443461,4277970000,POINT (4500049.820446145 -15652617.450281495),POINT (4500049.820446145 -15652617.450281495)
PA00701722,-80.14310930421699,40.389614199219466,B,42003,42077557819,800698701,Braddock Hills,Arkeia Software,846 Old Harford Motorway,Pickerington,PA,46121,356,Housing Authority of Turtle Creek,PA007,Johnson Controls,Hollis,363,238,462,33,1693,33,2.85,549,223,243070,16205,11028,36.7601827214,54.9159902632,14.4514494881,38.1417797356,4.6364597884,95.7507505619,77.9518623492,55.410280003,55.8410289691,47.6134346592,15.1372962187,5.7911319887,60.7750138215,65.6712725956,34.7044258108,11,91.9407506639,8.0319203,1984650000,POINT (4496151.285993883 -15631109.310862897),POINT (4496151.285993883 -15631109.310862897)
PA00168393,-80.18302317015369,40.394463253873276,R,42003,42036577909,800289749,Glenfield,Brinker International,697 Howth Creek,Kirkwood,PA,20725,477,Housing Authority of Whitehall,PA006,Corinthian Designs,Cascade,233,348,370,1,1205,42,3.77,862,271,235454,10503,10136,10.9456501333,29.9127045236,5.2468516549,17.5984165453,28.5146520333,96.1808817702,79.0011674341,50.751600584,58.1346576775,33.2742212425,29.0678463779,11.9347895823,73.2834626278,19.2241860788,88.8487844299,2,49.1930566342,44.2740419943,4441440000,POINT (4496691.080288773 -15657116.544299804),POINT (4496691.080288773 -15657116.544299804)
PA00080380,-80.06404369732827,40.452556472080836,T,42003,42033437134,800745709,Cheswick,525 Arleta Green,650 Taraval Spur,St. Charles,PA,11945,23,Housing Authority of McCandless,PA003,Pro Garden Management,Woodland,347,277,190,12,1284,20,2.48,686,281,186867,1615,5027,42.8031674064,52.8589711387,22.0945581195,38.8536266515,26.9940473102,98.7954871597,79.6210180392,92.6304512384,29.5793645992,54.9149692309,32.6999152118,43.9217367543,84.5383642796,19.4963502929,75.2876484082,7,42.5032424938,12.8085989386,2221190000,POINT (4503157.987758181 -15579897.859205784),POINT (4503157.987758181 -15579897.859205784)
PA00222679,-80.13352065439342,40.541850808280074,B,42003,42030940673,800034155,Green Tree,295 Encinal Crescent,1159 Bergen Row,Tallmadge,PA,00288,364,Housing Authority of West Homestead,PA005,Landskip Yard Care,Natick,461,466,257,38,1425,2,1.97,731,384,206972,17350,14384,2.5205727472,39.1771435166,31.3706795928,4.8454360636,29.8456548683,94.1252654832,79.2818502928,71.907925769,91.1307717505,85.2289448791,40.6031768886,48.7229408597,37.2654915181,53.8958309018,43.3521930211,29,59.6740988796,68.6487303426,2955140000,POINT (4513098.187794604 -15624877.035227979),POINT (4513098.187794604 -15624877.035227979)
PA00020234,-80.05319196526546,40.622864093455355,T,42003,42083611931,800772681,Thornburg,574 Vista Freeway,1084 Monticello Crescent,Medford,PA,35427,422,Housing Authority of South Park,PA003,Conseco,Fountain,421,270,95,26,2775,27,2.45,1136,485,136957,7778,5993,48.198732944,51.8554967383,25.0637202759,0.1253349014,5.398844492,90.6623897805,98.4711640044,94.0048529623,92.817601691,92.1756489086,30.7127173436,43.3405667047,32.4254566879,22.5048685575,45.3846771995,29,98.1363681585,61.4672123819,9537060000,POINT (4522116.545447807 -15572900.607589079),POINT (4522116.545447807 -15572900.607589079)
PA00294289,-80.21216979669369,40.58935331587758,B,42003,42010691716,800252225,South Park,Quincy Newspapers,923 Lopez Route,St. Petersburg,PA,99977,497,Housing Authority of West Mifflin,PA003,Hyland Software,Vale,158,187,365,26,1900,26,1.61,1241,480,160368,4828,14663,20.450369775,31.943915489,26.4219731458,18.6247098089,33.0128260652,92.3790782962,88.8677278224,76.9653113604,61.7913525826,24.5517962575,13.6982340038,27.1255348306,53.2734041107,63.3728697473,42.4115386795,4,25.5275750309,0.7716185943,2638010000,POINT (4518386.142751763 -15676174.248078683),POINT (4518386.142751763 -15676174.248078683)
PA00731081,-79.96570205475004,40.493002891734406,T,42003,42085098603,800448312,Harrison,931 Schwerin Spur,1215 Manzanita Mall,Stillwater,PA,92209,443,Housing Authority of Edgewood,PA008,Venus Swimwear,Kennedy,358,345,206,20,1076,79,1.05,897,341,113374,10246,10661,42.1161901648,2.4873362062,11.5866485631,24.7925969624,42.3193799665,90.3444688337,70.6151548551,56.9853102679,76.7529976821,2.9544198867,0.0716910256,49.0483487323,30.6164642286,37.7668971951,26.9062411353,24,75.1859611612,28.6079865622,3921990000,POINT (4507660.462598428 -15516761.175503142),POINT (4507660.462598428 -15516761.175503142)
PA00462784,-79.78269879130202,40.28295778575299,4,42003,42085290881,800853867,Churchill,Dream Home Improvements,3 Hulbert Ranch,West Jordan,PA,14286,447,Housing Authority of Aspinwall,PA007,The Pink Pig Tavern,Randall,186,440,486,8,2669,99,2.8,496,476,216723,1287,17272,6.6097469952,36.6021164529,30.2416496793,30.3878315203,14.7483017472,95.187356701,87.2146508,87.9484127726,50.9801576428,99.0447384561,17.9033292716,20.2197176026,61.9172291295,50.7261061715,54.9381588554,28,54.9884801247,16.5556579826,0266550000,POINT (4484278.3483569585 -15400883.923251122),POINT (4484278.3483569585 -15400883.923251122)
PA00444391,-80.02655983461928,40.65949166974703,4,42003,42037712656,800912968,Homestead,Ejecta,1277 Lurmont Turnpike,Wake Forest,PA,98854,444,Housing Authority of East Deer,PA005,Matrix Design,West Point,54,132,247,31,1804,6,3.25,864,243,208427,10898,16836,41.4833759287,46.9958098108,34.6948501022,13.6637201731,32.116697178,93.7674892231,87.591555085,50.8570544209,31.6761908137,66.8829812774,9.4459380918,1.4899611465,31.3552116388,33.6267176707,69.4493008851,22,37.630340708,8.2769969371,7245110000,POINT (4526193.908589588 -15555760.055092573),POINT (4526193.908589588 -15555760.055092573)
PA00185731,-79.91722008617432,40.2999061643126,B,42003,42097470951,800244170,Coraopolis,144 Pollard Freeway,1177 Avery Run,Arlington Heights,PA,68721,395,Housing Authority of East Pittsburgh,PA007,Morgan Stanley,Garlington,314,422,203,28,2359,44,2.81,435,322,65540,15237,6112,14.5429214776,60.802143482,12.36872672,17.4825188489,9.5450398191,94.5970230588,74.6021112054,91.1725281755,48.4688106559,25.7160430957,45.4759701661,23.1991210639,12.512408471,15.2642485473,72.0523214807,17,19.5223977955,29.558871556,4576970000,POINT (4486165.033227986 -15485860.134858765),POINT (4486165.033227986 -15485860.134858765)
