property_id,hud_property_name,inspection_property_id_multiformat,city,state,inspection_id,inspection_score,inspection_date
800111690,1205 Shields Trail,PA00258033,St. Joseph,PA,595344,88,2019-03-04
800843138,Albemarle Corporation,PA00334013,Owatonna,PA,567755,100,2022-07-08
800337308,Avnet,PA00261301,Elizabeth City,PA,604941,81,2021-04-08
800141582,Ideal Industries,PA00496963,Draper,PA,623555,27,2020-03-04
800304842,Bushmaster Firearms International,PA00453167,Tucson,PA,658594,58,2016-10-31
800766848,719 Visitacion Plaza,PA00417056,Huntington Beach,PA,516600,77,2017-02-03
800941375,Boyd Gaming,PA00263826,Hialeah Gardens,PA,615596,38,2017-10-19
800439969,1373 Naylor Field,PA00655318,Simpsonville,PA,684923,54,2015-09-03
800932712,1387 Louisiana Drive,PA00975121,Salinas,PA,548799,70,2019-09-26
800485842,Stratacard,PA00054787,Carpentersville,PA,696475,95,2023-07-09
800214219,218 Coventry Garden,PA00178549,Southfield,PA,578985,83,2023-11-22
800233357,891 Charlton Park,PA00885792,Miamisburg,PA,680870,57,2022-06-02
800979782,J. P. Morgan Chase and Co.,PA00471426,Liberal,PA,563686,85,2018-09-26
800221436,27 El Polin Motorway,PA00588725,Erie,PA,515512,88,2018-04-07
800681949,Electronic Arts,PA00760770,Bangor,PA,540427,90,2022-12-25
800195043,1154 De Montfort Green,PA00935796,Rocky Mount,PA,682383,44,2019-08-26
800496721,89 Stoneyford Creek,PA00772275,Berwyn,PA,687416,70,2020-05-27
800471218,Gamma Realty,PA00627021,Lake Havasu City,PA,505040,92,2017-03-07
800662722,254 Division Parkway,PA00155209,Clovis,PA,630463,87,2016-05-29
800425871,Signa Air,PA00595834,Harvey,PA,624039,88,2019-09-16
800751803,766 Hastings Mall,PA00087818,South Jordan,PA,632500,45,2019-01-24
800356170,331 Bellair Canyon,PA00837043,Longview,PA,670091,34,2021-12-28
800920083,J. P. Morgan Chase and Co.,PA00464159,Mount Clemens,PA,609172,95,2022-02-20
800864427,Science Applications International Corporation,PA00186452,Bethlehem,PA,689821,43,2017-08-25
800656974,823 Bedford Creek,PA00167771,Benbrook,PA,583593,75,2020-06-11
800044397,QVC,PA00645170,Boynton Beach,PA,507570,43,2020-07-25
800102416,Plan Smart,PA00376253,Savannah,PA,559691,47,2017-03-16
800316836,Bose Corporation,PA00954260,University City,PA,510858,71,2018-05-04
800583951,767 Eaton Point,PA00046545,Livonia,PA,577790,75,2022-11-08
800440996,919 Golf Course Glen,PA00023680,Lomita,PA,639394,53,2018-02-23
800294888,419 Sunview Turnpike,PA00931137,National City,PA,671635,100,2018-11-09
800238701,1312 Mccormick Station,PA00753193,North Little Rock,PA,675291,30,2018-12-08
800216537,1272 La Playa Garden,PA00171579,Milledgeville,PA,565810,37,2019-11-15
800413897,1226 Leroy Park,PA00353563,Greenville,PA,558064,42,2020-05-30
800952423,839 Brussels Circle,PA00591726,Lawrenceville,PA,535859,54,2016-01-05
800564755,1346 Roosevelt Freeway,PA00486622,Maywood,PA,554964,74,2017-06-20
800754272,608 Moncada Rapids,PA00270628,Inver Grove Heights,PA,630180,39,2021-01-11
800441284,Netcordia,PA00019673,Durango,PA,568053,46,2019-10-14
800933213,121 Hicks Point,PA00273114,Springdale,PA,646117,93,2016-12-01
800115715,Intel,PA00931167,Streamwood,PA,625545,46,2019-09-02
800068011,Atmos Energy,PA00422092,Camarillo,PA,537029,77,2021-01-27
800213047,American Apparel,PA00475421,Blacksburg,PA,545327,93,2022-12-10
800183385,1153 Hays Bayou,PA00297692,Seal Beach,PA,693596,92,2017-08-09
800676576,740 Palos Road,PA00690573,Naugatuck,PA,594865,37,2016-03-31
800015837,1108 Sagamore Crescent,PA00617613,Jacksonville,PA,529936,57,2022-10-28
800851217,MagnaSolution,PA00342970,SeaTac,PA,585996,67,2017-11-08
800737701,168 Vandewater Park,PA00534401,Garner,PA,611996,56,2016-05-10
800772637,Tanadgusix Corporation,PA00636270,Minnetonka,PA,532193,87,2019-06-12
800762008,1053 Thor Run,PA00530305,Santee,PA,682225,97,2017-02-09
800930581,844 Oliver Avenue,PA00305094,Big Spring,PA,506587,45,2021-01-17
800437547,DiC Entertainment,PA00461137,Wooster,PA,544431,70,2015-01-27
800766064,Westinghouse Digital LLC,PA00925526,Sayreville,PA,645840,59,2017-06-22
800353664,818 Child Pike,PA00198314,Brooklyn Park,PA,667745,73,2016-04-19
800004971,1086 Terry A Francois Run,PA00077011,Spanish Fork,PA,595935,53,2019-04-07
800234534,Wynn Resorts,PA00598759,Kingman,PA,590200,42,2016-03-31
800705127,Full Color,PA00598148,Parma Heights,PA,501083,72,2022-04-23
800452671,Enrich Garden Services,PA00817458,Coon Rapids,PA,586244,82,2017-10-26
800800803,1085 Funston Extension,PA00308228,Gillette,PA,538280,25,2020-02-21
800274216,1090 Reed Pine,PA00121021,Maryville,PA,666145,61,2022-03-09
800605951,850 Cushman Trail,PA00474952,Rio Rancho,PA,603995,52,2019-11-05
800301528,640 Capitol Annex,PA00087291,Bartlett,PA,570949,51,2017-08-06
800387997,1190 Rockaway Bend,PA00813274,Denton,PA,578256,57,2023-03-04
800849529,VIZ Media,PA00236449,Tracy,PA,557777,87,2019-05-18
800362585,Informix,PA00626050,Benton,PA,584209,51,2023-09-12
800621361,Union Pacific Railroad,PA00672056,Central Point,PA,558770,38,2020-02-12
800585922,569 Hopkins Motorway,PA00143788,Keizer,PA,584351,40,2019-03-19
800881618,Gamma Realty,PA00458307,Hollywood,PA,612227,60,2019-07-12
800573976,330 Emery Shore,PA00476942,Waco,PA,533778,46,2021-06-25
800811671,101 Division Landing,PA00415107,Palm Bay,PA,688292,91,2020-05-02
800664606,1122 Folsom Heights,PA00087901,Harvey,PA,681194,44,2020-11-13
800238270,806 Fairmount Hills,PA00676003,New Philadelphia,PA,660016,87,2017-11-17
800378932,838 Sydney Crossing,PA00728204,Watauga,PA,559376,72,2021-11-05
800992399,1075 Revere Extension,PA00073351,Valley Stream,PA,506959,83,2020-11-29
800356954,Payless ShoeSource,PA00004882,Kirkland,PA,644510,89,2016-04-11
800970925,715 Alton Green,PA00303065,Eustis,PA,651827,71,2020-03-17
800394139,AutoNation,PA00527552,New Albany,PA,678409,47,2022-08-31
800807750,1242 Lucky Landing,PA00225108,Key West,PA,518422,96,2016-07-15
800357223,56 Dr Tom Waddell Extension,PA00105216,El Centro,PA,663101,57,2018-02-23
800833392,961 Richard Henry Dana Junction,PA00945732,Cupertino,PA,611310,63,2018-09-14
800686567,929 Hardie Parkway,PA00355688,Leavenworth,PA,571433,94,2016-10-17
800355679,Monk Home Funding Services,PA00800199,Ridgewood,PA,502151,32,2016-11-01
800235700,734 Milton Row,PA00460014,Newnan,PA,554142,30,2019-04-04
800763828,United Airlines,PA00545340,Weston,PA,646623,35,2019-05-18
800148311,659 Bryant Gardens,PA00614052,Rexburg,PA,646332,76,2017-06-21
800528297,Merrymaking,PA00088491,Pawtucket,PA,667644,79,2023-06-07
800257402,696 Banks Drive,PA00056755,Maplewood,PA,556446,46,2017-07-20
800304710,1299 Liebig Lane,PA00271005,Rowlett,PA,571738,46,2021-06-05
800456997,American Family Insurance,PA00755584,Merrillville,PA,674597,95,2020-08-15
800495276,1337 Bercut Access Hills,PA00938033,Medford,PA,684312,97,2018-06-21
800505053,Conseco,PA00920930,Chillicothe,PA,612478,75,2015-05-20
800458061,Baxter International,PA00156982,Cookeville,PA,581474,71,2019-01-15
800259362,323 Crags Square,PA00628700,Olathe,PA,554476,35,2021-04-14
800737345,340 Alpha Heights,PA00224981,Sachse,PA,694792,76,2015-06-04
800864704,Bechtel,PA00569466,Wilsonville,PA,578437,74,2020-06-22
800576680,Quincy Newspapers,PA00398399,Long Branch,PA,561598,98,2016-07-02
800178701,612 Stevenson Circle,PA00310424,Hempstead,PA,536898,51,2016-09-15
800048625,44 Cyril Magnin Rapids,PA00460869,Houma,PA,691167,81,2016-02-11
800657074,Total Yard Management,PA00339487,Fitchburg,PA,686122,74,2015-08-11
800024374,1110 Glen Arcade,PA00221420,Prairie Village,PA,607354,96,2022-12-29
800391960,1033 Cedar Hill,PA00613795,Warner Robins,PA,680989,74,2022-12-12
800257201,110 Ravenwood Manor,PA00643436,Clarksdale,PA,540256,93,2018-11-02
800477245,Vantec,PA00671060,Plainview,PA,555074,77,2023-03-06
800049768,Tully's Coffee,PA00980578,Mission,PA,651452,38,2018-03-03
800239331,Altria Group,PA00944696,Pittsburgh,PA,676466,28,2018-09-06
800833885,1365 Dr Carlton B Goodlett Extension,PA00694129,La Habra,PA,696415,33,2022-08-23
800742373,Western Digital,PA00434655,Sarasota,PA,628026,96,2018-03-31
800442369,ACCO Brands,PA00467075,Frederick,PA,521337,29,2021-10-30
800173927,Landskip Yard Care,PA00487531,Altus,PA,585163,40,2018-04-01
800485822,Arrow Electronics,PA00181746,Scranton,PA,517083,36,2021-02-16
800447119,295 Mallorca Square,PA00700033,San Bernardino,PA,624936,47,2016-08-13
800218698,Eli Lilly and Company,PA00916309,Jamestown,PA,559907,97,2023-12-08
800880763,United Services Automobile Association,PA00068782,Shreveport,PA,529888,60,2023-02-28
800409211,137 Knollview Extension,PA00642416,Miami Lakes,PA,672738,75,2023-03-22
800388966,DC Shoes,PA00978449,Marshall,PA,659359,100,2019-11-13
800227658,61 Starr King Terrace,PA00317236,Johnstown,PA,681486,68,2018-08-02
800473588,582 Powhattan Lodge,PA00609228,Elmhurst,PA,559353,99,2015-01-14
800814354,World Financial Group,PA00690384,Delaware,PA,546978,70,2015-01-10
800178014,771 Thomas More Drive,PA00321108,Casa Grande,PA,517234,50,2016-11-08
800207474,478 Lulu Loop,PA00247437,Hurst,PA,596068,72,2017-07-11
800452500,700 Sergeant John V Young Lake,PA00860271,Smyrna,PA,540712,34,2019-08-22
800758612,R. R. Donnelley & Sons,PA00232893,Sparks,PA,606498,28,2019-07-02
800868537,Honest Air Group,PA00046916,Coeur d'Alene,PA,672780,27,2018-04-01
800428739,642 Craut Bypass,PA00102305,Akron,PA,680425,86,2021-04-29
800001909,Atari,PA00814525,Deltona,PA,562035,90,2016-03-03
800088428,Mission You,PA00677327,Logan,PA,674977,63,2015-04-04
800533298,Boyd Gaming,PA00542616,Alhambra,PA,627822,94,2015-12-05
800090630,Edge Garden Services,PA00448957,Farmington Hills,PA,500116,44,2017-01-21
800709817,The Flying Hippo,PA00552568,Mount Pleasant,PA,550618,57,2019-06-01
800170213,West Liberty Foods,PA00369214,Scranton,PA,618845,71,2022-12-16
800921347,314 Zircon Rapids,PA00916129,Collinsville,PA,685282,90,2018-10-15
800848063,7 Hays Turnpike,PA00273652,Palm Desert,PA,504574,59,2023-03-10
800169172,Antec,PA00967249,Dana Point,PA,505174,79,2018-04-11
800175958,68 Bowdoin Center,PA00971612,Woodland,PA,697712,65,2021-12-03
800779235,1395 Bernal Heights Avenue,PA00472711,Bremerton,PA,569753,36,2016-02-04
800219899,582 Nelson Path,PA00456559,Midland,PA,537433,53,2017-06-08
800633605,1055 Church Parking Lot Viaduct,PA00273378,West Haven,PA,640799,59,2019-08-20
800395227,38 Montecito Grove,PA00246816,Douglasville,PA,692798,36,2019-04-23
800555752,Sony Pictures Entertainment,PA00379673,Greer,PA,539238,88,2015-10-26
800165220,Visa Inc.,PA00855399,De Land,PA,518565,49,2016-04-10
800258070,1266 Wentworth Canyon,PA00332568,Edmond,PA,603322,78,2021-07-12
800553080,1034 Treasure Island Rapids,PA00701966,Grandville,PA,521759,31,2016-09-30
800854409,Dresser Inc.,PA00158599,Oceanside,PA,554425,46,2021-04-11
800514456,1243 Ophir Point,PA00220714,Rexburg,PA,576593,100,2021-09-20
800253703,Abbott Laboratories,PA00301858,Alameda,PA,555183,41,2023-07-11
800024613,514 Horace Trace,PA00740427,Sammamish,PA,673369,52,2023-03-21
800149274,1131 Tevis Crescent,PA00767086,Brownsburg,PA,520873,63,2015-12-09
800221455,860 Steuben Mews,PA00108866,Adelanto,PA,588431,67,2023-01-12
800497887,Eastman Chemical Company,PA00815745,Lawton,PA,632714,97,2016-11-11
800473699,Safeco Corporation,PA00146008,Pinole,PA,553396,57,2023-08-01
800359593,1063 Lillian Route,PA00380985,Colonial Heights,PA,569231,40,2016-04-08
800513358,611 Dashiell Hammett Pass,PA00373415,Fort Wayne,PA,696318,94,2018-04-20
800308195,Kingston Technology,PA00281526,Thornton,PA,558742,27,2015-01-07
800640509,439 Morrell Path,PA00946957,Rocky River,PA,536779,74,2017-10-05
800459845,Audiovox,PA00465632,Xenia,PA,596897,92,2020-04-23
800500797,540 Old Decatur Gardens,PA00184488,Corcoran,PA,560755,49,2017-08-29
800509848,846 Mission Stravenue,PA00526419,Parker,PA,603523,50,2019-07-11
800957477,82 Piedmont Viaduct,PA00657306,Niles,PA,595097,42,2023-09-06
800247700,Desert Garden Help,PA00337450,Winter Springs,PA,685390,91,2020-01-27
800010715,1058 Timothy Pflueger Center,PA00775994,Mamaroneck,PA,513812,76,2020-09-22
800407307,528 Storey Place,PA00084168,Saginaw,PA,655667,38,2016-01-09
800517810,Entergy,PA00164013,Peachtree City,PA,686300,36,2016-10-13
800389352,Pro Star Garden Management,PA00163060,Camarillo,PA,653367,80,2023-06-01
800133394,1276 Verna Ranch,PA00530355,Philadelphia,PA,673621,88,2017-12-10
800395435,707 Wiese Park,PA00015859,Kirksville,PA,683956,95,2017-05-27
800585316,683 Stanton Circle,PA00231050,Covina,PA,663430,88,2019-12-09
800305864,559 Muir Extension,PA00168247,San Marcos,PA,668889,28,2020-01-03
800562154,Magna Consulting,PA00965561,Concord,PA,616518,51,2018-09-20
800776602,634 Midcrest Pine,PA00181847,Dearborn Heights,PA,644579,67,2015-02-05
800841435,BearingPoint,PA00405818,Barstow,PA,559841,66,2018-10-11
800975241,295 Winston Bridge,PA00993709,Chicopee,PA,534305,92,2018-11-17
800819042,First Choice Yard Help,PA00631761,Los Angeles,PA,615986,95,2019-01-05
800690167,1126 San Luis Spur,PA00849350,Weatherford,PA,586657,98,2019-04-23
800301956,Sistemos,PA00641314,Faribault,PA,528335,57,2023-05-10
800648887,Convergys Corp.,PA00139313,Delray Beach,PA,545248,34,2017-03-12
800706269,692 Massasoit Turnpike,PA00486038,Milwaukee,PA,693445,33,2017-03-23
800819372,The Polka Dot Bear Tavern,PA00290690,San Dimas,PA,516440,83,2023-03-21
800134483,UPS,PA00513247,Grandview,PA,560289,28,2015-07-25
800027012,26 Yacht Station,PA00785842,West Allis,PA,657013,65,2023-01-19
800199182,Dow Chemical Company,PA00327247,Kansas City,PA,671962,41,2015-03-13
800515460,Netobill,PA00742830,Ocala,PA,693488,66,2021-10-05
800290907,First Choice Yard Help,PA00571568,Painesville,PA,582381,37,2020-10-11
800188116,1298 Forest Run,PA00205440,Rochester,PA,586475,78,2019-01-18
800767937,1150 South Hughes Rapids,PA00740852,Blaine,PA,601548,28,2016-11-26
800602880,Bob Evans Restaurants,PA00510386,Pascagoula,PA,624698,41,2021-10-08
800794209,Dun & Bradstreet,PA00652154,Englewood,PA,669325,64,2019-05-15
800626895,Tropicana Products,PA00729775,Cathedral City,PA,601776,36,2018-02-27
800096869,506 Huntington Highway,PA00214223,Keller,PA,502923,40,2017-04-13
800118809,208 Sunrise Row,PA00915040,Kyle,PA,566716,58,2021-07-12
800945553,1 Kate Manor,PA00570428,Clearfield,PA,562057,93,2017-03-09
800291386,416 Fulton Spur,PA00858494,Kirkland,PA,550765,36,2018-04-16
800042896,Riverdeep,PA00928867,Holly Springs,PA,539417,76,2019-07-14
800617886,310 Giants Bend,PA00988297,Chapel Hill,PA,595737,62,2020-04-07
800397450,1260 Ramsel Plaza,PA00795384,Prescott Valley,PA,526102,50,2019-05-12
800673253,230 Pearl Estate,PA00410968,Van Buren,PA,567316,98,2018-10-21
800603551,1311 Cassandra Place,PA00279737,Santa Ana,PA,680418,26,2017-01-19
800138491,Sky High Financial Advice,PA00452665,Olympia,PA,609719,55,2022-11-09
800365077,263 Pagoda Terrace,PA00406839,Milford,PA,650604,89,2021-12-19
800936938,123 Oceanview Junction,PA00164659,Bentonville,PA,517371,49,2022-12-05
800497448,United Services Automobile Association,PA00114193,Newburgh,PA,573794,29,2020-05-04
800999795,Integra Design,PA00152507,West Linn,PA,523289,30,2016-05-14
800687119,513 Conservatory Junction,PA00344483,Round Lake Beach,PA,538476,75,2021-06-07
800173391,Eastman Kodak,PA00931808,Ottawa,PA,633354,73,2020-01-22
800840204,XPAC,PA00778339,Blue Springs,PA,672604,25,2016-03-25
800673395,1320 Kramer Trail,PA00041584,Brunswick,PA,674927,73,2017-10-29
800862786,1288 Sharon Green,PA00363101,Kennewick,PA,606168,56,2022-04-01
800391587,924 Hawthorne Pass,PA00893879,Casselberry,PA,518907,99,2015-06-06
800952638,Quest Technology Service,PA00697242,Maple Grove,PA,677160,92,2018-05-08
800604248,Rockstar Games,PA00545440,Jacksonville Beach,PA,672445,68,2020-07-12
800629254,Formula Grey,PA00706089,Collierville,PA,697818,82,2022-04-07
800703721,Jackpot Consultant,PA00143422,Green,PA,576556,72,2017-04-25
800253122,71 Berry Extension Avenue,PA00754486,Rutland,PA,553710,42,2019-05-11
800364633,Subway,PA00251047,Kinston,PA,529472,79,2019-10-12
800347027,686 Lloyd Ranch,PA00882265,Bolingbrook,PA,530469,75,2019-10-21
800097221,1235 Mesa Ranch,PA00147999,Brookfield,PA,664427,37,2015-02-07
800047532,97 Mulford Square,PA00577170,Peachtree City,PA,541471,30,2023-03-26
800408616,Environ Architectural Design,PA00249378,Macon,PA,546546,47,2022-01-07
800784791,308 Storrie Cove,PA00281631,Hobart,PA,511894,74,2019-03-26
800283529,1334 Hattie Park,PA00432083,Lynwood,PA,574182,98,2023-11-20
800644178,Fluor Corp,PA00385124,Stamford,PA,597201,46,2021-03-27
800069108,1171 Phelan Manor,PA00004047,Waltham,PA,576517,45,2020-04-03
800267266,1331 Loehr Bypass,PA00160173,Bridgeport,PA,563505,31,2015-12-01
800386590,American Greetings,PA00036443,Burnsville,PA,547116,89,2016-10-02
800363945,ChexSystems,PA00538331,Imperial Beach,PA,660761,96,2023-02-21
800267200,Multicerv,PA00865529,Colonial Heights,PA,652891,93,2015-10-08
800565853,738 Joost Parkway,PA00540456,Lumberton,PA,624447,35,2021-04-04
800311902,497 Le Conte Alley,PA00229501,Cerritos,PA,511836,25,2021-05-17
800515016,Towers Perrin,PA00065369,Redlands,PA,537988,86,2020-08-04
800937338,Marantz,PA00160630,East Ridge,PA,662475,98,2021-05-11
800144391,612 Vandewater Walk,PA00313655,Rogers,PA,661587,65,2017-01-10
800430451,31 Lippard Landing,PA00626003,Wilmette,PA,638255,74,2015-02-25
800415282,846 Vesta Lodge,PA00085724,Glendora,PA,503213,28,2017-10-13
800834910,387 Wayland Plaza,PA00182232,Staunton,PA,634521,41,2023-09-08
800173329,5 Morton Crescent,PA00668134,Palm Desert,PA,664966,28,2023-04-12
800623471,821 Montalvo Crescent,PA00969638,Wichita Falls,PA,693550,70,2021-11-02
800778849,Asiatic Solutions,PA00409901,New Orleans,PA,599038,41,2016-03-23
800616122,625 Conkling Square,PA00929498,Colorado Springs,PA,558431,98,2016-06-29
800413987,275 Battery Crosby Hill,PA00184039,Roanoke Rapids,PA,685572,62,2020-09-04
800497290,Medimix International,PA00294090,Garfield,PA,594652,45,2017-02-28
800836494,United Services Automobile Association,PA00763362,Chaska,PA,687988,84,2017-12-15
800672565,41 Hester Stravenue,PA00490076,Simi Valley,PA,691091,88,2016-08-04
800992919,Anchor Bay Entertainment,PA00932874,Galveston,PA,537901,68,2022-10-16
800749019,1292 Battery Dynamite Green,PA00673431,Duluth,PA,639483,68,2016-05-17
800158448,1260 Hillway Extension,PA00522861,South San Francisco,PA,517251,97,2019-06-15
800573219,Midwest Communications,PA00628417,Hoover,PA,548093,50,2016-03-02
800487718,Afforda,PA00591186,Bellwood,PA,629294,72,2016-06-05
800156747,1183 View Spur,PA00591383,Schererville,PA,609478,78,2016-11-01
800203834,147 Vinton Bypass,PA00942392,Ceres,PA,549500,38,2015-04-17
800407305,Creative Wealth,PA00703167,Nogales,PA,547134,74,2019-06-24
800918233,Greyvoid,PA00782438,Diamond Bar,PA,655839,25,2015-09-17
800654810,1058 Vasquez Gardens,PA00981291,Redwood City,PA,506455,38,2023-01-25
800205356,1032 Ellington Rapids,PA00149580,Paragould,PA,618535,54,2019-02-20
800862138,688 Sloat Canyon,PA00447870,Agawam,PA,642750,43,2022-06-05
800222074,Fireball,PA00728143,Cicero,PA,695161,88,2017-08-09
800509638,59 John F Kennedy Crescent,PA00227247,Rosemead,PA,655466,51,2016-08-13
800602413,1313 Cutler Boulevard,PA00781430,Chicago,PA,542516,29,2018-06-10
800938274,Flexus,PA00189748,Bullhead City,PA,658399,52,2020-01-22
800137819,462 Striped Bass Lane,PA00602764,Forest Grove,PA,579802,38,2018-04-13
800578417,Creative Wealth,PA00202531,Prichard,PA,654304,98,2015-06-26
800407782,Corsair Memory,PA00332337,Norwalk,PA,559019,73,2020-12-07
800400433,30 Hawes Trail,PA00551835,Coeur d'Alene,PA,547710,74,2020-02-09
800216816,Salary.com,PA00085602,Garfield,PA,620985,28,2018-06-07
800646089,653 Aptos Bypass,PA00139978,Cedar Rapids,PA,575654,84,2021-06-10
800220535,Fluor Corp,PA00448383,Pawtucket,PA,604700,84,2019-08-29
800753770,Converse,PA00874307,Wildwood,PA,589353,94,2018-10-31
800556939,860 Naylor Canyon,PA00732606,Manhattan Beach,PA,625033,29,2015-05-18
800642624,1079 Broderick Drive,PA00429368,Asheville,PA,588235,28,2022-01-20
800457431,Gateway Computers,PA00256787,Olive Branch,PA,616909,97,2019-06-28
800603966,"PalmOne, Inc.",PA00833390,Millbrook,PA,689199,55,2020-11-12
800377512,1214 Double Rock Boulevard,PA00949729,De Land,PA,522258,95,2021-07-02
800294125,Mozilla Foundation,PA00008710,West Sacramento,PA,515060,52,2015-11-04
800168932,Gold Leaf Garden Management,PA00338901,Peabody,PA,621382,87,2019-08-04
800356886,1323 Berwick Pass,PA00571246,Hannibal,PA,654014,85,2021-01-10
